1751171992.71, -0.91, -0.25, 0.27, 2.05, -11.55, 0.01
1751171992.72, -0.97, -0.26, 0.31, 2.05, -11.54, 0.01
1751171992.72, -1.02, -0.21, 0.19, 2.05, -11.54, 0.01
1751171992.73, -0.86, -0.44, 0.08, 2.05, -11.54, 0.01
1751171992.73, -0.92, -0.37, 0.21, 2.05, -11.54, 0.01
1751171992.74, -0.88, -0.21, 0.19, 2.06, -11.54, 0.01
1751171992.75, -0.95, -0.47, 0.14, 2.06, -11.55, 0.01
1751171992.75, -0.80, -0.31, 0.21, 2.05, -11.55, 0.01
1751171992.76, -0.90, -0.32, 0.31, 2.05, -11.55, 0.01
1751171992.77, -1.09, -0.21, 0.31, 2.05, -11.55, 0.01
1751171992.77, -0.94, -0.31, 0.26, 2.04, -11.55, 0.01
1751171992.78, -0.88, -0.11, 0.30, 2.05, -11.56, 0.01
1751171992.79, -0.76, -0.28, 0.05, 2.05, -11.55, 0.01
1751171992.79, -0.92, -0.30, 0.27, 2.05, -11.56, 0.01
1751171992.80, -0.80, -0.19, 0.24, 2.06, -11.57, 0.01
1751171992.81, -0.92, -0.18, 0.11, 2.05, -11.56, 0.01
1751171992.81, -0.79, -0.41, 0.27, 2.06, -11.57, 0.01
1751171992.82, -0.82, -0.48, 0.43, 2.06, -11.56, 0.01
1751171992.83, -0.87, -0.44, 0.25, 2.06, -11.56, 0.01
1751171992.83, -0.87, -0.22, 0.35, 2.06, -11.56, 0.01
1751171992.84, -1.04, -0.22, 0.17, 2.06, -11.56, 0.01
1751171992.85, -1.01, -0.24, 0.20, 2.07, -11.56, 0.01
1751171992.85, -0.72, -0.37, 0.29, 2.07, -11.57, 0.01
1751171992.86, -0.84, -0.27, 0.31, 2.07, -11.57, 0.01
1751171992.87, -0.77, -0.21, 0.26, 2.07, -11.57, 0.01
1751171992.87, -0.71, -0.40, 0.31, 2.07, -11.57, 0.01
1751171992.88, -1.01, -0.43, 0.21, 2.07, -11.56, 0.01
1751171992.89, -0.86, -0.22, 0.21, 2.07, -11.56, 0.01
1751171992.89, -0.98, -0.25, 0.25, 2.07, -11.56, 0.01
1751171992.90, -0.85, -0.08, 0.22, 2.07, -11.56, 0.01
1751171992.91, -0.79, -0.39, 0.14, 2.07, -11.56, 0.01
1751171992.91, -0.93, -0.31, 0.21, 2.06, -11.56, 0.01
1751171992.92, -1.02, -0.21, 0.27, 2.06, -11.56, 0.01
1751171992.93, -0.90, -0.40, 0.24, 2.07, -11.56, 0.01
1751171992.93, -0.76, -0.24, 0.29, 2.06, -11.56, 0.01
1751171992.94, -1.00, -0.23, 0.31, 2.06, -11.55, 0.01
1751171992.94, -0.92, -0.42, 0.33, 2.05, -11.54, 0.01
1751171992.95, -0.94, -0.24, 0.21, 2.05, -11.54, 0.01
1751171992.96, -0.85, -0.32, 0.25, 2.05, -11.54, 0.01
1751171992.96, -0.86, -0.37, 0.24, 2.05, -11.55, 0.01
1751171992.97, -1.08, -0.27, 0.34, 2.04, -11.55, 0.01
1751171992.98, -0.78, -0.13, 0.27, 2.04, -11.55, 0.01
1751171992.98, -0.91, -0.46, 0.28, 2.04, -11.55, 0.01
1751171992.99, -0.89, -0.52, 0.26, 2.03, -11.54, 0.01
1751171993.00, -1.11, -0.33, 0.28, 2.04, -11.54, 0.01
1751171993.00, -1.02, -0.30, 0.27, 2.04, -11.53, 0.01
1751171993.01, -1.08, -0.45, 0.24, 2.04, -11.54, 0.01
1751171993.02, -0.86, -0.60, 0.23, 2.03, -11.55, 0.01
1751171993.02, -0.70, -0.52, 0.34, 2.04, -11.56, 0.01
1751171993.03, -0.79, -0.21, 0.21, 2.03, -11.57, 0.01
1751171993.04, -0.95, -0.24, 0.43, 2.03, -11.57, 0.01
1751171993.04, -0.96, -0.38, 0.24, 2.03, -11.56, 0.01
1751171993.05, -0.85, -0.43, 0.15, 2.03, -11.56, 0.01
1751171993.06, -0.69, -0.27, 0.38, 2.04, -11.56, 0.01
1751171993.06, -1.09, -0.32, 0.33, 2.04, -11.56, 0.01
1751171993.07, -0.92, -0.14, 0.15, 2.04, -11.55, 0.01
1751171993.08, -0.80, -0.37, 0.33, 2.05, -11.55, 0.01
1751171993.08, -0.98, -0.47, 0.27, 2.05, -11.55, 0.01
1751171993.09, -0.86, -0.05, 0.16, 2.03, -11.54, 0.01
1751171993.10, -1.01, -0.21, 0.35, 2.02, -11.55, 0.01
1751171993.10, -0.90, -0.25, 0.25, 2.02, -11.54, 0.01
1751171993.11, -0.87, -0.19, 0.38, 2.01, -11.53, 0.01
1751171993.12, -0.79, -0.37, 0.23, 2.01, -11.51, 0.01
1751171993.12, -0.75, -0.37, 0.23, 2.01, -11.52, 0.01
1751171993.13, -0.82, -0.15, 0.16, 2.01, -11.52, 0.01
1751171993.14, -0.79, -0.43, 0.23, 2.01, -11.52, 0.01
1751171993.14, -0.68, -0.18, 0.26, 2.01, -11.50, 0.01
1751171993.15, -0.79, -0.20, 0.19, 2.01, -11.51, 0.01
1751171993.16, -0.92, 2.61, -0.58, 2.01, -11.49, 0.00
1751171993.16, -0.22, 1.66, 0.55, 2.00, -11.49, 0.00
1751171993.17, -0.60, 1.51, 0.05, 1.98, -11.47, 0.00
1751171993.18, -0.98, -1.70, 0.65, 2.00, -11.46, 0.00
1751171993.18, -1.18, -1.04, 0.21, 1.98, -11.47, 0.00
1751171993.19, 0.05, -1.23, 0.21, 1.96, -11.48, 0.00
1751171993.20, -1.65, -1.01, 0.41, 1.98, -11.48, 0.00
1751171993.20, -0.17, -0.37, 0.32, 1.97, -11.49, 0.00
1751171993.21, -1.50, -1.27, 0.45, 2.00, -11.49, 0.01
1751171993.22, -0.40, -1.26, 0.18, 1.99, -11.50, 0.01
1751171993.22, -0.36, 1.60, -0.31, 1.99, -11.50, 0.00
1751171993.23, -0.11, 0.03, 0.23, 2.01, -11.51, 0.00
1751171993.24, -1.10, -2.18, 0.27, 2.02, -11.50, 0.00
1751171993.24, 0.79, -2.37, 0.02, 2.01, -11.51, -0.00
1751171993.25, -1.50, -0.46, 0.21, 2.04, -11.52, -0.00
1751171993.26, -1.04, 0.42, 0.12, 2.02, -11.53, -0.00
1751171993.26, -0.93, -0.95, 0.21, 2.02, -11.52, -0.00
1751171993.27, -0.58, -0.29, 0.22, 2.02, -11.52, -0.00
1751171993.28, -1.29, 0.65, 0.34, 2.03, -11.53, -0.00
1751171993.28, -1.07, -0.24, 0.24, 2.03, -11.53, -0.00
1751171993.29, -0.67, -0.62, 0.08, 2.01, -11.52, -0.00
1751171993.30, -1.06, 0.51, 0.18, 2.00, -11.53, -0.00
1751171993.30, -0.92, 0.42, 0.23, 1.99, -11.52, -0.00
1751171993.31, -1.04, -0.34, 0.34, 1.99, -11.52, -0.00
1751171993.32, -0.77, -0.73, 0.34, 1.99, -11.53, -0.00
1751171993.32, -1.21, -0.14, 0.31, 1.99, -11.54, -0.00
1751171993.33, -1.05, -0.52, 0.37, 1.98, -11.55, 0.00
1751171993.34, -0.72, -1.37, 0.23, 1.99, -11.56, 0.00
1751171993.34, -0.74, -2.63, 0.21, 2.00, -11.57, 0.00
1751171993.35, -0.24, -3.55, 0.09, 2.01, -11.57, -0.00
1751171993.36, 0.32, 2.56, 0.14, 2.00, -11.58, -0.00
1751171993.36, -2.50, 2.83, 0.63, 2.01, -11.55, 0.00
1751171993.37, -1.31, -0.80, 0.06, 2.02, -11.55, -0.00
1751171993.38, 0.50, -2.31, 0.19, 2.00, -11.55, -0.00
1751171993.38, -0.84, -1.85, 0.38, 2.01, -11.57, 0.00
1751171993.39, -1.40, 1.07, 0.12, 2.01, -11.57, -0.00
1751171993.40, -0.80, -0.94, 0.18, 2.01, -11.57, -0.00
1751171993.40, -0.59, -0.63, 0.28, 2.00, -11.58, -0.00
1751171993.41, -1.12, 0.17, 0.20, 2.03, -11.58, -0.00
1751171993.42, -0.73, -0.24, -0.03, 2.03, -11.58, -0.00
1751171993.42, -0.83, -0.56, 0.26, 2.03, -11.57, -0.00
1751171993.43, -0.85, -0.26, 0.37, 2.05, -11.58, -0.00
1751171993.44, -0.98, -0.27, 0.09, 2.05, -11.57, -0.00
1751171993.44, -0.88, -0.39, 0.20, 2.05, -11.58, -0.00
1751171993.45, -0.89, -0.44, 0.08, 2.05, -11.59, -0.00
1751171993.46, -0.89, -0.28, 0.48, 2.06, -11.59, -0.00
1751171993.46, -0.75, -0.08, 0.34, 2.06, -11.59, -0.00
1751171993.47, -0.68, -0.40, 0.27, 2.06, -11.59, -0.00
1751171993.48, -0.82, -0.28, 0.37, 2.06, -11.58, -0.00
1751171993.48, -0.85, -0.18, 0.29, 2.07, -11.60, 0.00
1751171993.49, -1.02, -0.41, 0.33, 2.06, -11.59, 0.00
1751171993.50, -0.94, -0.36, 0.24, 2.06, -11.60, 0.00
1751171993.50, -0.69, -1.95, 0.31, 2.06, -11.61, 0.00
1751171993.51, -0.96, 1.04, 0.26, 2.06, -11.61, 0.00
1751171993.52, -1.36, 1.89, 0.33, 2.06, -11.59, 0.00
1751171993.52, -0.34, -0.79, 0.15, 2.07, -11.60, 0.00
1751171993.53, -0.98, -0.08, 0.31, 2.07, -11.60, 0.00
1751171993.54, -0.95, -0.36, 0.14, 2.07, -11.60, 0.00
1751171993.54, -0.63, -0.65, 0.28, 2.07, -11.60, 0.00
1751171993.55, -0.85, -0.55, 0.37, 2.07, -11.61, 0.00
1751171993.56, -1.01, -0.08, 0.41, 2.07, -11.60, 0.00
1751171993.56, -0.82, -0.48, 0.27, 2.08, -11.60, 0.00
1751171993.57, -0.79, -0.67, 0.28, 2.07, -11.59, 0.00
1751171993.58, -0.85, -0.31, 0.40, 2.08, -11.60, 0.00
1751171993.58, -0.92, -0.60, 0.16, 2.09, -11.60, 0.00
1751171993.59, -0.79, -0.68, 0.29, 2.08, -11.61, 0.00
1751171993.60, -0.85, -0.73, 0.45, 2.08, -11.61, 0.01
1751171993.60, -0.93, -0.95, 0.34, 2.09, -11.62, 0.01
1751171993.61, -0.81, -1.62, 0.37, 2.08, -11.62, 0.01
1751171993.62, -1.28, -4.58, 0.41, 2.08, -11.63, 0.01
1751171993.62, -0.45, -5.44, 0.03, 2.08, -11.67, 0.01
1751171993.63, -2.20, -5.71, -0.85, 2.09, -11.69, -0.00
1751171993.64, -4.10, -5.56, -10.74, 1.99, -11.66, -0.07
1751171993.64, -6.60, -4.93, -29.96, 1.74, -11.45, -0.27
1751171993.65, -10.50, -2.08, -52.17, 1.47, -11.20, -0.62
1751171993.65, -11.41, 9.34, -67.32, 1.18, -10.90, -1.05
1751171993.66, -13.79, 18.05, -74.85, 1.00, -10.68, -1.52
1751171993.67, -23.21, 22.27, -72.27, 0.94, -10.59, -1.96
1751171993.67, -26.09, 30.89, -66.60, 0.89, -10.50, -2.36
1751171993.68, -25.82, 33.81, -59.27, 0.84, -10.40, -2.70
1751171993.69, -24.06, 26.61, -51.56, 0.82, -10.33, -2.98
1751171993.69, -16.62, 13.99, -46.72, 0.79, -10.27, -3.22
1751171993.70, -11.27, -0.63, -38.02, 0.80, -10.27, -3.39
1751171993.71, -2.31, -11.34, -33.26, 0.82, -10.34, -3.53
1751171993.71, 0.51, -13.92, -28.53, 0.87, -10.46, -3.64
1751171993.72, -0.22, -7.35, -22.20, 0.94, -10.64, -3.70
1751171993.73, -4.65, 5.82, -13.02, 1.08, -10.80, -3.70
1751171993.73, -8.70, 13.62, -2.88, 1.21, -10.90, -3.62
1751171993.74, -8.64, 16.24, 1.38, 1.26, -10.92, -3.53
1751171993.75, -7.06, 10.11, 0.76, 1.20, -10.78, -3.43
1751171993.75, -2.06, 0.18, 1.84, 1.17, -10.73, -3.34
1751171993.76, 2.92, -10.53, 0.03, 1.17, -10.72, -3.25
1751171993.77, 6.70, -12.27, -0.71, 1.20, -10.77, -3.17
1751171993.77, 2.97, -11.71, 0.08, 1.27, -10.85, -3.09
1751171993.78, 1.84, -0.66, 0.31, 1.32, -10.91, -3.01
1751171993.79, -3.22, 6.51, 0.44, 1.33, -10.89, -2.93
1751171993.79, -5.62, 7.60, 0.50, 1.32, -10.85, -2.85
1751171993.80, -3.37, 4.37, 0.24, 1.30, -10.80, -2.77
1751171993.81, -0.34, -1.70, 0.13, 1.30, -10.77, -2.69
1751171993.81, 1.56, -6.02, 0.18, 1.32, -10.79, -2.62
1751171993.82, 2.26, -6.08, 0.12, 1.35, -10.81, -2.55
1751171993.83, 0.94, -2.95, 0.16, 1.38, -10.84, -2.48
1751171993.83, -1.30, 1.37, 0.31, 1.40, -10.85, -2.40
1751171993.84, -3.03, 3.86, 0.53, 1.40, -10.83, -2.33
1751171993.85, -2.75, 3.66, 0.21, 1.38, -10.81, -2.27
1751171993.85, -1.82, 0.49, 0.24, 1.38, -10.78, -2.20
1751171993.86, -1.90, -2.39, 0.10, 1.37, -10.77, -2.13
1751171993.87, 0.50, -3.36, 0.18, 1.39, -10.77, -2.07
1751171993.87, 0.21, -2.31, 0.31, 1.41, -10.79, -2.00
1751171993.88, -0.81, -0.47, 0.31, 1.40, -10.79, -1.94
1751171993.89, -1.27, 1.37, 0.35, 1.40, -10.79, -1.88
1751171993.89, -2.14, 1.63, 0.33, 1.41, -10.78, -1.82
1751171993.90, -1.25, 1.04, 0.26, 1.42, -10.77, -1.76
1751171993.91, -0.72, -1.02, 0.27, 1.44, -10.75, -1.70
1751171993.91, 0.27, -2.28, 0.16, 1.44, -10.75, -1.65
1751171993.92, 0.10, -2.37, 0.19, 1.45, -10.76, -1.59
1751171993.93, -0.56, -1.15, 0.21, 1.47, -10.77, -1.54
1751171993.93, -0.61, 3.38, 0.21, 1.48, -10.76, -1.48
1751171993.94, -2.99, 3.43, 1.08, 1.48, -10.77, -1.42
1751171993.95, -5.83, 0.12, 0.21, 1.49, -10.72, -1.37
1751171993.95, 1.21, 3.28, -0.02, 1.47, -10.75, -1.32
1751171993.96, -3.46, -0.18, 0.63, 1.50, -10.72, -1.27
1751171993.97, -0.63, -1.54, -0.19, 1.48, -10.72, -1.23
1751171993.97, 3.11, -10.01, 0.08, 1.48, -10.74, -1.18
1751171993.98, 7.28, -17.96, -0.24, 1.51, -10.81, -1.13
1751171993.99, 7.17, -18.40, -0.26, 1.57, -10.91, -1.09
1751171993.99, 4.88, -16.11, 1.94, 1.63, -11.03, -1.04
1751171994.00, 4.32, -13.50, -0.31, 1.67, -11.14, -0.99
1751171994.01, 3.77, -12.22, -0.24, 1.69, -11.23, -0.95
1751171994.01, 3.03, -12.04, -0.11, 1.73, -11.30, -0.91
1751171994.02, 3.41, -11.50, -0.18, 1.75, -11.39, -0.88
1751171994.03, 2.89, -14.27, -1.10, 1.79, -11.46, -0.84
1751171994.03, 4.56, -18.37, -6.94, 1.77, -11.50, -0.85
1751171994.04, 4.95, -21.38, -15.31, 1.71, -11.50, -0.91
1751171994.05, -0.46, -9.50, -22.65, 1.63, -11.45, -1.02
1751171994.05, -9.08, 6.21, -32.20, 1.55, -11.44, -1.19
1751171994.06, -6.15, 8.42, -37.63, 1.42, -11.31, -1.40
1751171994.07, -10.25, 1.14, -39.53, 1.37, -11.21, -1.60
1751171994.07, -7.22, 5.44, -40.65, 1.29, -11.18, -1.82
1751171994.08, -11.26, 10.35, -36.95, 1.31, -11.19, -2.00
1751171994.09, -14.10, 17.44, -31.21, 1.34, -11.20, -2.14
1751171994.09, -13.52, 21.52, -21.98, 1.35, -11.20, -2.21
1751171994.10, -12.17, 16.76, -12.39, 1.40, -11.20, -2.22
1751171994.11, -6.29, 8.66, -4.50, 1.45, -11.22, -2.18
1751171994.11, -0.33, -0.02, 1.27, 1.51, -11.25, -2.10
1751171994.12, 1.73, -7.11, -1.81, 1.49, -11.24, -2.04
1751171994.13, 2.59, -6.90, -0.15, 1.52, -11.27, -1.97
1751171994.13, 0.64, -3.34, 0.21, 1.58, -11.30, -1.90
1751171994.14, -1.60, 2.36, 0.31, 1.58, -11.31, -1.83
1751171994.15, -3.50, 5.46, 0.49, 1.58, -11.29, -1.76
1751171994.15, -3.60, 5.94, 0.52, 1.58, -11.25, -1.69
1751171994.16, -2.63, 2.96, 0.31, 1.57, -11.21, -1.62
1751171994.17, -0.77, -0.66, 0.26, 1.58, -11.19, -1.56
1751171994.17, -0.33, -2.22, 0.45, 1.59, -11.18, -1.50
1751171994.18, 1.27, -11.36, 5.22, 1.64, -11.28, -1.40
1751171994.19, 65.96, -111.61, 18.63, 1.94, -11.98, -1.22
1751171994.19, -10.52, -85.87, 7.64, 2.48, -12.68, -1.11
1751171994.20, 3.07, 20.99, 0.14, 1.64, -14.03, -1.06
1751171994.21, 2.15, 49.66, -2.26, 1.32, -13.97, -1.03
1751171994.21, -1.95, -41.91, 3.81, 1.47, -13.88, -0.95
1751171994.22, 0.08, -8.65, 1.37, 1.44, -14.22, -0.89
1751171994.23, -2.19, 26.17, -2.41, 1.46, -14.38, -0.86
1751171994.23, 0.26, -11.01, 2.21, 1.50, -14.27, -0.80
1751171994.24, -0.47, -11.55, 0.53, 1.54, -14.21, -0.75
1751171994.25, 1.82, 11.07, 0.34, 1.55, -14.30, -0.70
1751171994.25, -1.53, -0.51, 1.05, 1.55, -14.16, -0.65
1751171994.26, 1.61, -3.63, 3.89, 1.57, -14.12, -0.59
1751171994.27, 2.44, 0.86, 16.76, 1.71, -14.23, -0.43
1751171994.27, 3.33, -5.53, 27.89, 1.91, -14.31, -0.21
1751171994.28, 6.38, -0.51, 43.15, 2.16, -14.48, 0.11
1751171994.29, 7.35, 1.76, 56.49, 2.35, -14.60, 0.51
1751171994.29, 9.01, -1.99, 55.53, 2.45, -14.57, 0.89
1751171994.30, 7.13, -5.82, 48.64, 2.44, -14.41, 1.22
1751171994.31, 4.11, 0.39, 33.55, 2.37, -14.20, 1.45
1751171994.31, 3.24, 2.59, 22.24, 2.22, -14.00, 1.58
1751171994.32, 1.39, -0.95, 17.56, 2.13, -13.86, 1.69
1751171994.33, 2.20, -0.53, 21.39, 2.14, -13.90, 1.82
1751171994.33, 3.83, -0.21, 35.60, 2.36, -14.03, 2.04
1751171994.34, 6.48, -2.35, 55.83, 2.66, -14.22, 2.38
1751171994.35, 10.24, -0.56, 75.82, 3.01, -14.46, 2.85
1751171994.35, 12.65, -0.88, 88.05, 3.31, -14.62, 3.40
1751171994.36, 13.02, -3.73, 95.52, 3.53, -14.69, 3.98
1751171994.37, 13.53, -6.47, 93.29, 3.64, -14.67, 4.53
1751171994.37, 12.27, -11.12, 84.57, 3.69, -14.57, 5.01
1751171994.38, 11.11, -12.86, 68.90, 3.60, -14.38, 5.37
1751171994.39, 5.31, -9.21, 61.46, 3.63, -14.29, 5.67
1751171994.39, 14.49, 5.12, 68.88, 3.83, -14.61, 6.02
1751171994.40, 9.66, 12.37, 37.56, 3.85, -14.80, 6.15
1751171994.41, 4.88, 16.72, 12.13, 3.37, -14.01, 6.10
1751171994.41, 4.53, 10.46, 11.89, 3.10, -13.55, 6.06
1751171994.42, 1.02, 7.73, 20.27, 3.12, -13.48, 6.07
1751171994.42, -6.08, 13.09, 36.62, 3.39, -13.52, 6.18
1751171994.43, -24.26, 32.13, 28.60, 3.41, -13.31, 6.24
1751171994.44, -38.77, 43.24, 11.70, 2.87, -12.83, 6.18
1751171994.44, -40.27, 42.17, 8.47, 2.36, -12.44, 6.11
1751171994.45, -41.95, 40.91, 12.86, 2.09, -12.24, 6.06
1751171994.46, -43.34, 42.31, 11.69, 1.79, -11.96, 6.01
1751171994.46, -38.17, 40.84, 4.75, 1.43, -11.60, 5.91
1751171994.47, -29.76, 32.98, 5.22, 1.18, -11.30, 5.81
1751171994.48, -25.27, 26.18, 7.20, 0.99, -11.11, 5.73
1751171994.48, -22.29, 25.40, 10.31, 0.85, -10.89, 5.67
1751171994.49, -23.56, 33.13, 14.89, 0.70, -10.58, 5.64
1751171994.50, -25.31, 38.95, 21.93, 0.51, -10.27, 5.66
1751171994.50, -32.51, 47.64, 25.12, 0.31, -9.95, 5.70
1751171994.51, -40.17, 62.51, 16.77, 0.12, -9.56, 5.68
1751171994.52, -18.69, 67.14, -7.60, -0.16, -8.93, 5.50
1751171994.52, -32.66, 104.22, -17.17, -0.31, -8.13, 5.26
1751171994.53, -31.50, 114.36, -28.16, -0.52, -7.28, 4.95
1751171994.54, -28.55, 135.98, -38.65, -0.83, -6.18, 4.58
1751171994.54, -19.10, 126.53, -26.21, -1.10, -5.14, 4.30
1751171994.55, -2.66, 114.53, -7.82, -1.14, -4.53, 4.14
1751171994.56, -17.11, 121.71, -3.56, -1.33, -3.75, 4.02
1751171994.56, -27.68, 121.34, 4.66, -1.49, -2.98, 3.95
1751171994.57, -15.73, 107.91, -1.07, -1.68, -2.26, 3.85
1751171994.58, -5.78, 114.92, -1.79, -1.77, -1.51, 3.74
1751171994.58, -11.63, 111.65, -0.42, -1.84, -0.84, 3.64
1751171994.59, -11.82, 101.14, 8.83, -1.91, -0.19, 3.61
1751171994.60, -10.44, 79.37, 14.28, -1.82, 0.17, 3.62
1751171994.60, -21.42, 70.91, 9.53, -2.01, 0.67, 3.59
1751171994.61, -22.10, 72.02, 5.85, -2.22, 1.18, 3.53
1751171994.62, -17.17, 81.20, -3.05, -2.40, 1.77, 3.42
1751171994.62, -17.47, 96.15, -10.10, -2.56, 2.47, 3.27
1751171994.63, -17.60, 100.59, -6.23, -2.65, 3.08, 3.14
1751171994.64, -13.51, 100.99, -8.71, -2.81, 3.80, 3.00
1751171994.64, -10.71, 94.37, -9.72, -2.92, 4.46, 2.85
1751171994.65, -9.79, 89.77, -10.41, -3.01, 5.04, 2.70
1751171994.66, -6.88, 85.95, -10.99, -3.00, 5.51, 2.56
1751171994.66, -4.27, 77.34, -10.62, -2.99, 5.89, 2.41
1751171994.67, -4.53, 71.87, -12.33, -2.99, 6.20, 2.26
1751171994.68, -5.57, 68.24, -14.06, -2.99, 6.54, 2.11
1751171994.68, -5.50, 63.18, -13.98, -3.00, 6.84, 1.95
1751171994.69, -4.66, 59.50, -12.14, -2.96, 7.10, 1.81
1751171994.70, -4.42, 54.18, -10.53, -2.96, 7.38, 1.69
1751171994.70, -2.69, 50.47, -10.01, -2.97, 7.68, 1.56
1751171994.71, 0.83, 41.79, -9.89, -2.97, 8.00, 1.45
1751171994.72, 1.92, 36.18, -9.89, -2.97, 8.27, 1.33
1751171994.72, 2.28, 32.12, -10.84, -2.96, 8.52, 1.22
1751171994.73, 1.21, 30.83, -9.14, -2.94, 8.76, 1.11
1751171994.74, -0.20, 29.10, -8.24, -2.94, 8.89, 1.02
1751171994.74, -0.53, 27.61, -8.40, -2.94, 9.06, 0.92
1751171994.75, 0.40, 28.87, -10.34, -2.95, 9.27, 0.82
1751171994.76, 0.05, 32.54, -13.31, -2.95, 9.50, 0.69
1751171994.76, 0.14, 33.95, -12.03, -2.94, 9.73, 0.58
1751171994.77, -1.62, 35.78, -9.85, -2.95, 9.96, 0.48
1751171994.78, -2.48, 39.07, -13.40, -2.96, 10.25, 0.37
1751171994.78, -1.68, 44.22, -16.45, -2.99, 10.58, 0.23
1751171994.79, -0.60, 46.40, -16.44, -3.01, 10.91, 0.10
1751171994.80, -1.27, 45.48, -14.42, -3.01, 11.21, -0.01
1751171994.80, -0.72, 43.40, -14.34, -3.04, 11.52, -0.12
1751171994.81, -0.27, 40.41, -11.70, -3.04, 11.78, -0.22
1751171994.82, -0.34, 37.15, -6.40, -3.02, 12.03, -0.27
1751171994.82, -1.60, 34.15, -3.65, -3.06, 12.24, -0.30
1751171994.83, 0.40, 32.26, -5.92, -3.10, 12.41, -0.35
1751171994.84, 1.40, 30.60, -8.85, -3.10, 12.62, -0.42
1751171994.84, 1.50, 27.84, -7.15, -3.07, 12.79, -0.47
1751171994.85, 1.53, 23.67, -5.75, -3.06, 12.92, -0.52
1751171994.86, 0.48, 19.14, -5.45, -3.07, 13.02, -0.56
1751171994.86, 1.11, 14.63, -5.82, -3.07, 13.11, -0.60
1751171994.87, 3.46, 10.76, -4.46, -3.07, 13.20, -0.63
1751171994.88, 3.16, 6.67, -2.81, -3.11, 13.25, -0.65
1751171994.88, 1.05, 2.89, -1.40, -3.13, 13.27, -0.66
1751171994.89, 0.38, 2.75, -0.83, -3.17, 13.31, -0.66
1751171994.90, 1.16, 4.39, -1.74, -3.20, 13.36, -0.68
1751171994.90, -0.26, 9.33, -2.16, -3.21, 13.40, -0.69
1751171994.91, -1.24, 14.08, -2.85, -3.21, 13.46, -0.71
1751171994.92, -1.33, 16.58, -3.30, -3.21, 13.58, -0.73
1751171994.92, -1.69, 18.42, -3.89, -3.25, 13.70, -0.75
1751171994.93, -0.85, 18.85, -3.92, -3.27, 13.83, -0.78
1751171994.93, -1.06, 19.48, -2.69, -3.29, 13.93, -0.79
1751171994.94, -1.26, 13.88, -1.24, -3.31, 13.99, -0.79
1751171994.95, -0.41, 9.24, 0.43, -3.33, 14.07, -0.79
1751171994.95, -0.66, 3.15, 2.40, -3.34, 14.08, -0.77
1751171994.96, -0.95, -0.16, 3.98, -3.37, 14.09, -0.74
1751171994.97, -0.01, -3.38, 5.85, -3.38, 14.09, -0.69
1751171994.97, 0.79, -1.65, 2.79, -3.39, 14.09, -0.67
1751171994.98, -0.68, -0.05, 2.56, -3.39, 14.08, -0.65
1751171994.99, -1.12, 1.40, 2.70, -3.38, 14.07, -0.63
1751171994.99, -1.71, 3.15, 3.90, -3.38, 14.09, -0.61
1751171995.00, -2.40, 6.69, 0.27, -3.38, 14.14, -0.61
1751171995.01, -1.85, 10.49, -1.79, -3.39, 14.22, -0.62
1751171995.01, -1.72, 15.44, -3.69, -3.40, 14.30, -0.64
1751171995.02, -0.56, 19.31, -5.11, -3.41, 14.44, -0.67
1751171995.03, -0.95, 20.88, -5.65, -3.41, 14.57, -0.71
1751171995.03, -1.37, 21.34, -5.01, -3.43, 14.71, -0.74
1751171995.04, -2.17, 19.90, -4.05, -3.45, 14.83, -0.76
1751171995.05, -3.12, 18.79, -3.02, -3.48, 14.94, -0.77
1751171995.05, -3.09, 16.04, -2.81, -3.50, 15.03, -0.79
1751171995.06, -2.15, 13.40, -2.73, -3.54, 15.11, -0.80
1751171995.07, -1.69, 10.60, -3.19, -3.57, 15.19, -0.81
1751171995.07, -1.72, 7.85, -2.89, -3.58, 15.26, -0.83
1751171995.08, -1.56, 5.46, -2.77, -3.59, 15.32, -0.84
1751171995.09, -0.05, 2.36, -2.78, -3.60, 15.36, -0.85
1751171995.09, -0.55, -0.66, -2.31, -3.61, 15.37, -0.85
1751171995.10, -1.27, -3.66, -1.12, -3.63, 15.35, -0.85
1751171995.11, -1.58, -6.05, 0.56, -3.67, 15.34, -0.84
1751171995.11, -2.30, -7.22, 0.82, -3.68, 15.24, -0.83
1751171995.12, -5.02, -12.69, 0.61, -3.71, 15.22, -0.82
1751171995.13, -4.39, -18.49, 2.24, -3.77, 15.13, -0.79
1751171995.13, -4.03, -24.05, 2.75, -3.80, 14.98, -0.77
1751171995.14, -9.66, -33.20, 2.73, -3.89, 14.78, -0.74
1751171995.15, -13.21, -50.11, 9.98, -3.98, 14.46, -0.67
1751171995.15, -27.27, -91.04, 23.08, -4.01, 13.59, -0.51
1751171995.16, -48.91, -128.05, 26.51, -4.24, 12.59, -0.33
1751171995.17, -60.11, -151.24, 29.43, -4.58, 11.57, -0.14
1751171995.17, -58.66, -162.94, 34.69, -4.95, 10.43, 0.08
1751171995.18, -56.38, -170.58, 32.14, -5.37, 9.27, 0.28
1751171995.19, -60.21, -179.79, 21.98, -5.83, 8.10, 0.41
1751171995.19, -78.58, -173.12, 11.52, -6.39, 7.06, 0.47
1751171995.20, -105.82, -178.58, 2.33, -7.10, 6.00, 0.46
1751171995.21, -136.79, -190.63, 19.31, -7.92, 4.69, 0.58
