1751166773.83, -1.23, -7.00, 1.88, -36.53
1751166773.86, -0.63, 0.85, 1.88, -36.61
1751166773.88, -0.82, -2.56, 1.88, -36.67
1751166773.91, -0.80, -3.22, 1.91, -36.78
1751166773.94, -0.91, -4.58, 1.93, -36.83
1751166773.96, -1.16, -2.22, 1.94, -36.95
1751166773.99, -1.33, 3.05, 1.91, -36.90
1751166774.02, -1.30, -3.63, 1.92, -36.93
1751166774.05, -0.91, -1.84, 1.91, -37.04
1751166774.07, -1.01, 8.42, 1.95, -36.94
1751166774.10, -1.02, -0.52, 1.94, -36.83
1751166774.13, -0.56, -0.62, 1.95, -36.89
1751166774.15, -0.93, 5.06, 1.93, -36.76
1751166774.18, -0.63, 9.76, 1.90, -36.59
1751166774.21, -1.88, 26.27, 1.79, -36.13
1751166774.24, -2.53, 85.79, 1.52, -34.30
1751166774.26, -11.03, 121.34, 1.28, -31.27
1751166774.29, -7.20, 169.82, 1.43, -27.43
1751166774.32, -0.65, 191.98, 1.87, -22.28
1751166774.35, 0.50, 110.56, 1.94, -18.72
1751166774.37, 7.05, 119.85, 2.30, -15.49
1751166774.40, 2.63, 76.15, 2.29, -13.19
1751166774.43, 2.29, 48.59, 2.43, -11.88
1751166774.45, 8.30, 64.18, 2.66, -10.19
1751166774.48, 19.76, 88.02, 3.11, -7.83
1751166774.51, 32.44, 65.08, 3.86, -6.07
1751166774.54, 24.57, 72.32, 4.80, -3.78
1751166774.57, 10.88, 60.63, 5.09, -1.98
1751166774.59, 7.52, 73.15, 5.23, -0.18
1751166774.62, 0.79, 67.98, 5.35, 1.48
1751166774.65, -20.82, 66.28, 4.82, 3.18
1751166774.68, -18.68, 54.14, 4.30, 4.53
1751166774.70, -14.14, 47.45, 3.92, 5.63
1751166774.73, -1.75, 56.24, 3.99, 6.92
1751166774.76, -2.38, 70.11, 3.85, 8.73
1751166774.78, -7.15, 66.27, 3.75, 10.52
1751166774.81, -3.15, 24.48, 3.64, 11.04
1751166774.84, 1.87, -10.84, 3.71, 10.84
1751166774.87, 0.54, 6.72, 3.79, 11.13
1751166774.89, -1.24, 38.03, 3.81, 12.05
1751166774.92, -0.34, 16.75, 3.67, 12.40
1751166774.95, -0.73, 0.80, 3.67, 12.45
1751166774.97, 1.58, 1.64, 3.81, 12.64
1751166775.00, -2.29, 28.15, 3.85, 13.28
1751166775.03, -2.22, 30.25, 3.77, 14.06
1751166775.06, 0.78, -2.95, 3.72, 13.93
1751166775.09, 0.85, -5.90, 3.72, 13.80
1751166775.12, -0.66, 1.71, 3.72, 13.82
1751166775.14, -0.94, 4.34, 3.70, 13.87
1751166775.17, -1.10, 0.63, 3.68, 13.89
1751166775.20, -0.31, -2.44, 3.69, 13.90
1751166775.23, -1.37, 8.84, 3.74, 14.12
1751166775.26, -1.24, 9.05, 3.69, 14.36
1751166775.28, -1.16, 4.23, 3.68, 14.50
1751166775.31, -1.54, 26.82, 3.66, 15.25
1751166775.34, -2.97, 16.53, 3.57, 15.69
1751166775.38, 0.05, -3.33, 3.58, 15.64
1751166775.40, -0.40, -1.63, 3.55, 15.52
1751166775.43, -0.88, -1.49, 3.52, 15.50
1751166775.46, -0.40, 4.45, 3.51, 15.68
1751166775.49, -0.73, 2.69, 3.51, 15.61
1751166775.52, -0.32, -0.46, 3.50, 15.64
1751166775.55, -1.44, 0.03, 3.47, 15.69
1751166775.57, 0.41, 3.79, 3.51, 15.86
1751166775.60, -0.87, 0.92, 3.49, 15.94
1751166775.63, -1.13, 4.76, 3.48, 16.07
1751166775.66, -1.08, 4.02, 3.47, 16.16
1751166775.68, -0.57, 1.17, 3.47, 16.20
1751166775.71, -1.32, 2.98, 3.45, 16.29
1751166775.74, -1.05, 2.45, 3.43, 16.39
1751166775.76, -0.66, 1.03, 3.41, 16.46
1751166775.79, -1.20, 1.51, 3.42, 16.54
1751166775.82, -0.65, 1.03, 3.42, 16.61
1751166775.84, 0.26, 2.69, 3.51, 16.72
1751166775.87, -0.67, 4.93, 3.51, 16.85
1751166775.90, -0.93, 2.53, 3.49, 16.91
1751166775.93, -0.81, 0.05, 3.47, 16.96
1751166775.95, -1.53, 4.24, 3.45, 17.13
1751166775.98, -0.97, 0.47, 3.48, 17.12
1751166776.01, -0.63, -0.92, 3.47, 17.13
1751166776.03, -0.93, -0.06, 3.46, 17.21
1751166776.07, -0.21, 1.50, 3.47, 17.24
1751166776.09, -0.59, 2.24, 3.45, 17.33
1751166776.12, -1.40, 5.21, 3.44, 17.47
1751166776.15, -1.03, 6.18, 3.45, 17.67
1751166776.18, -0.86, 5.85, 3.44, 17.86
1751166776.20, -1.37, 2.38, 3.44, 17.96
1751166776.23, -0.92, 3.37, 3.42, 18.08
1751166776.26, -0.53, 2.23, 3.43, 18.17
1751166776.29, -1.02, 1.92, 3.42, 18.24
1751166776.32, -0.70, 2.59, 3.40, 18.34
1751166776.34, -0.86, -4.18, 3.39, 18.31
1751166776.37, -1.23, -4.76, 3.36, 18.24
1751166776.40, -0.54, -5.16, 3.36, 18.10
1751166776.43, -0.57, -3.18, 3.37, 17.99
1751166776.46, 1.83, -35.61, 3.38, 17.09
1751166776.49, 0.73, -56.18, 3.29, 15.50
1751166776.52, -0.30, -65.66, 3.33, 13.76
1751166776.54, -2.72, -91.86, 3.03, 11.07
1751166776.57, 43.76, -151.37, 3.82, 7.08
1751166776.60, 65.27, -176.48, 6.09, 1.40
1751166776.63, -18.96, -47.54, 5.95, 0.22
1751166776.66, -12.79, -22.05, 5.35, 0.18
1751166776.68, -10.44, -41.02, 5.05, -0.89
1751166776.71, 0.19, -55.74, 5.06, -2.07
1751166776.74, -10.27, -9.31, 4.82, -2.18
1751166776.77, -5.60, -19.38, 4.65, -2.66
1751166776.79, -7.71, -41.72, 4.38, -3.82
1751166776.82, -21.08, -53.39, 3.82, -5.15
1751166776.85, -40.40, -6.21, 2.95, -5.38
1751166776.88, -13.10, 1.59, 1.95, -3.23
1751166776.90, 25.76, -38.36, 2.43, -4.90
1751166776.93, -20.76, 39.39, 1.94, -3.80
1751166776.96, 8.34, -22.73, 2.06, -4.12
1751166776.99, 3.71, -5.80, 2.25, -4.49
1751166777.01, -8.32, 14.16, 2.01, -4.04
1751166777.04, 5.75, -14.40, 2.09, -4.37
1751166777.07, -4.53, 8.30, 1.96, -4.17
1751166777.10, 2.21, -6.25, 1.97, -4.25
1751166777.13, -0.60, -0.41, 1.97, -4.35
1751166777.16, -2.52, 3.32, 1.91, -4.23
1751166777.18, 1.79, -5.77, 1.94, -4.36
1751166777.21, -0.08, 2.53, 1.95, -4.33
1751166777.24, -0.17, -2.29, 1.94, -4.34
1751166777.26, -0.65, -0.61, 1.93, -4.39
1751166777.29, -0.94, -0.37, 1.88, -4.35
1751166777.32, -0.82, -0.45, 1.89, -4.40
1751166777.35, -1.82, 3.86, 1.83, -4.27
1751166777.38, 0.08, -2.29, 1.84, -4.32
1751166777.40, -1.08, -0.11, 1.82, -4.33
1751166777.43, -0.85, -0.50, 1.81, -4.34
1751166777.46, -0.27, -1.56, 1.80, -4.44
1751166777.49, -1.02, -0.07, 1.78, -4.47
1751166777.52, -1.27, 0.83, 1.76, -4.46
1751166777.54, -0.64, -1.02, 1.77, -4.48
1751166777.57, -0.84, -0.70, 1.76, -4.51
1751166777.60, -0.61, -0.66, 1.79, -4.55
1751166777.63, -1.14, 0.43, 1.76, -4.54
1751166777.65, -0.50, -0.76, 1.75, -4.54
1751166777.68, -0.35, -1.66, 1.75, -4.64
1751166777.71, -0.12, -1.63, 1.81, -4.78
1751166777.73, -2.77, 4.28, 1.75, -4.67
1751166777.76, -0.28, -2.47, 1.73, -4.66
1751166777.79, 0.79, -3.62, 1.75, -4.82
1751166777.82, -2.76, 4.48, 1.73, -4.80
1751166777.85, 0.26, -2.49, 1.71, -4.79
1751166777.87, -0.64, -0.85, 1.73, -4.82
1751166777.90, -1.44, 0.59, 1.69, -4.83
1751166777.93, -0.52, -0.82, 1.71, -4.83
1751166777.96, -0.40, -0.94, 1.75, -4.84
1751166777.99, -1.24, 0.37, 1.72, -4.85
1751166778.02, -1.27, 0.43, 1.71, -4.79
1751166778.04, -0.21, -1.69, 1.75, -4.83
1751166778.07, -0.29, -1.13, 1.78, -4.90
1751166778.10, -1.29, 0.51, 1.77, -4.90
1751166778.13, -0.63, -0.70, 1.77, -4.91
1751166778.16, -0.82, -0.76, 1.77, -4.96
1751166778.19, -1.26, 0.38, 1.75, -4.95
1751166778.22, -0.86, -0.21, 1.75, -4.94
1751166778.24, -0.59, -1.26, 1.76, -4.97
1751166778.27, -0.76, -0.37, 1.77, -4.99
1751166778.30, -0.73, -0.90, 1.80, -5.02
1751166778.33, -1.22, 0.46, 1.80, -5.02
1751166778.35, -0.18, -1.26, 1.85, -5.04
1751166778.38, -1.28, 0.59, 1.85, -5.00
1751166778.41, -0.85, -0.27, 1.85, -4.99
1751166778.43, -0.42, -1.25, 1.88, -5.02
1751166778.46, -0.81, -0.72, 1.87, -5.05
1751166778.49, -0.95, 0.44, 1.86, -5.05
1751166778.51, -0.27, -1.48, 1.86, -5.08
1751166778.54, -1.18, 0.47, 1.86, -5.10
1751166778.57, -0.57, -0.62, 1.87, -5.12
1751166778.60, -0.79, -0.21, 1.88, -5.14
1751166778.62, -1.05, -1.90, 1.88, -5.18
1751166778.65, -0.33, -1.35, 1.90, -5.23
1751166778.68, -1.39, 0.81, 1.89, -5.22
1751166778.70, -1.02, 0.02, 1.91, -5.20
1751166778.73, -0.30, -1.36, 1.91, -5.18
1751166778.76, -0.84, -0.24, 1.93, -5.19
1751166778.79, -1.00, -0.17, 1.93, -5.16
1751166778.81, -0.95, 0.20, 1.92, -5.16
1751166778.84, -1.27, 0.45, 1.91, -5.17
1751166778.87, -0.34, -1.24, 1.94, -5.20
1751166778.89, -1.05, 0.55, 1.93, -5.21
1751166778.92, -0.48, -1.05, 1.93, -5.21
1751166778.95, -0.90, -0.40, 1.92, -5.18
1751166778.98, -0.76, -0.47, 1.92, -5.19
1751166779.01, -1.10, 0.56, 1.92, -5.17
1751166779.03, -0.33, -1.24, 1.96, -5.15
1751166779.06, -1.02, 0.53, 1.95, -5.14
1751166779.09, -0.48, -1.34, 1.96, -5.15
1751166779.11, -0.69, -0.31, 1.98, -5.16
1751166779.14, -1.61, 1.40, 1.96, -5.13
1751166779.17, -0.18, -1.39, 1.98, -5.17
1751166779.19, -1.35, 0.95, 1.99, -5.16
1751166779.22, -0.53, -0.95, 2.01, -5.14
1751166779.25, -0.43, -1.57, 2.01, -5.18
1751166779.28, -1.01, 0.28, 2.00, -5.19
1751166779.30, -0.77, -0.63, 1.98, -5.20
1751166779.33, -0.89, -0.14, 1.99, -5.21
1751166779.36, -0.58, -1.11, 2.01, -5.18
1751166779.39, -0.99, 0.24, 2.02, -5.18
1751166779.41, -0.73, -0.62, 2.02, -5.20
1751166779.44, -0.79, -0.37, 2.04, -5.21
1751166779.47, -1.06, 0.35, 2.05, -5.20
1751166779.50, -0.60, -1.02, 2.06, -5.19
1751166779.53, -0.80, -0.28, 2.06, -5.21
1751166779.55, -0.69, -0.50, 2.10, -5.18
1751166779.58, -0.89, -0.61, 2.10, -5.21
1751166779.61, -0.92, 0.24, 2.10, -5.19
1751166779.64, -0.85, -0.38, 2.11, -5.18
1751166779.67, -0.79, -0.24, 2.10, -5.19
1751166779.70, -0.74, -0.14, 2.18, -5.19
1751166779.72, -0.79, -0.72, 2.18, -5.22
1751166779.75, -0.97, -0.22, 2.16, -5.24
1751166779.78, -0.42, -0.70, 2.17, -5.27
1751166779.81, -0.87, 0.12, 2.15, -5.27
1751166779.84, -0.77, -0.53, 2.13, -5.23
1751166779.86, -0.79, -0.34, 2.12, -5.25
1751166779.89, -0.90, -0.31, 2.13, -5.25
1751166779.92, -0.67, -0.73, 2.11, -5.24
1751166779.94, -0.71, -0.21, 2.13, -5.28
1751166779.97, -0.60, -0.62, 2.13, -5.28
1751166780.00, -0.67, -0.34, 2.13, -5.31
1751166780.03, -1.04, -0.01, 2.15, -5.28
1751166780.06, -0.79, -0.53, 2.18, -5.31
1751166780.08, -1.19, 0.54, 2.17, -5.27
1751166780.11, 0.10, -2.09, 2.19, -5.30
1751166780.14, -1.71, 1.63, 2.15, -5.26
1751166780.16, -0.19, -1.64, 2.15, -5.27
1751166780.19, -0.69, -0.28, 2.14, -5.31
1751166780.22, -1.11, 0.24, 2.13, -5.30
1751166780.24, -0.42, -1.41, 2.13, -5.33
1751166780.27, -1.76, 1.97, 2.13, -5.28
1751166780.30, 1.92, -2.21, 2.18, -5.35
1751166780.33, -1.13, 0.53, 2.19, -5.36
1751166780.35, -0.44, -1.10, 2.18, -5.38
1751166780.38, -0.45, -1.11, 2.18, -5.39
1751166780.41, -1.15, 0.51, 2.15, -5.36
1751166780.43, -0.90, 0.15, 2.13, -5.36
1751166780.46, -0.85, 0.02, 2.12, -5.33
1751166780.49, -0.53, -0.89, 2.13, -5.38
1751166780.52, -1.03, -0.07, 2.09, -5.38
1751166780.55, -1.04, -0.15, 2.07, -5.39
1751166780.57, -1.16, -0.11, 2.07, -5.38
1751166780.60, -0.48, -1.40, 2.07, -5.42
1751166780.63, -1.05, 0.42, 2.06, -5.40
1751166780.66, -0.92, -0.31, 2.06, -5.39
1751166780.68, -1.09, 1.94, 2.07, -5.34
1751166780.71, -0.81, -0.83, 2.08, -5.35
1751166780.74, -1.39, 0.90, 2.08, -5.35
1751166780.76, -0.60, -0.97, 2.10, -5.36
1751166780.79, -0.58, -0.66, 2.10, -5.38
1751166780.82, -1.28, 0.15, 2.09, -5.41
1751166780.85, -0.82, -0.23, 2.10, -5.43
1751166780.87, -0.69, -0.54, 2.11, -5.44
1751166780.90, -0.51, -0.56, 2.11, -5.48
1751166780.93, -1.09, 1.73, 2.10, -5.43
1751166780.96, -0.85, 0.08, 2.09, -5.44
1751166780.98, -0.66, -0.57, 2.10, -5.43
1751166781.01, -1.31, 0.16, 2.09, -5.44
1751166781.04, -1.00, -0.47, 2.09, -5.43
1751166781.06, -0.86, -0.29, 2.09, -5.44
1751166781.09, -0.65, -0.26, 2.08, -5.45
1751166781.12, -0.63, -1.34, 2.07, -5.47
1751166781.15, -0.90, 0.15, 2.08, -5.48
1751166781.17, -1.12, 0.23, 2.08, -5.43
1751166781.20, -0.08, -1.94, 2.11, -5.50
1751166781.23, -1.66, 1.70, 2.09, -5.45
1751166781.25, -0.52, -1.48, 2.09, -5.48
1751166781.28, -0.76, -0.37, 2.10, -5.49
1751166781.31, -1.16, 0.30, 2.08, -5.48
1751166781.34, -1.27, -0.12, 2.07, -5.48
1751166781.37, -0.63, -0.77, 2.09, -5.44
1751166781.40, -0.79, -0.08, 2.09, -5.45
1751166781.42, -0.94, 0.16, 2.08, -5.43
1751166781.45, -0.55, -0.94, 2.10, -5.46
1751166781.48, -1.08, 0.47, 2.10, -5.45
1751166781.50, -0.17, -1.21, 2.13, -5.48
1751166781.53, -1.15, 0.49, 2.13, -5.45
1751166781.56, -0.86, -0.62, 2.14, -5.45
1751166781.59, -0.75, -0.36, 2.15, -5.45
1751166781.61, -0.54, -0.53, 2.14, -5.45
1751166781.64, -1.36, 0.81, 2.13, -5.43
1751166781.67, -0.35, -1.53, 2.15, -5.45
1751166781.69, -0.56, -1.92, 2.17, -5.51
1751166781.72, -0.71, -0.61, 2.16, -5.49
1751166781.76, -0.58, -0.45, 2.17, -5.50
1751166781.78, -1.46, 1.16, 2.16, -5.45
1751166781.81, -0.23, -1.16, 2.17, -5.47
1751166781.84, -1.26, 0.75, 2.18, -5.44
1751166781.87, -0.27, -1.73, 2.17, -5.44
1751166781.89, -1.35, 0.52, 2.18, -5.42
1751166781.92, -0.95, -0.51, 2.16, -5.45
1751166781.95, -0.79, -0.54, 2.14, -5.44
1751166781.97, -0.95, 0.47, 2.13, -5.44
1751166782.00, -0.48, -0.84, 2.13, -5.46
1751166782.03, -1.13, 0.65, 2.12, -5.44
1751166782.05, -0.47, -0.83, 2.14, -5.47
1751166782.08, -1.19, 0.41, 2.15, -5.46
1751166782.11, -0.63, -0.64, 2.14, -5.46
1751166782.14, -0.60, -0.38, 2.16, -5.48
1751166782.16, -1.28, 0.71, 2.17, -5.45
1751166782.19, -0.06, -1.78, 2.18, -5.50
1751166782.22, -0.80, -0.41, 2.21, -5.50
1751166782.24, -0.89, 0.03, 2.20, -5.50
1751166782.27, -1.14, 0.47, 2.19, -5.47
1751166782.30, -0.37, -1.37, 2.21, -5.48
1751166782.33, -0.95, -0.42, 2.21, -5.49
1751166782.35, -0.77, -0.08, 2.22, -5.50
1751166782.38, -0.27, -1.45, 2.22, -5.52
1751166782.41, -1.50, 0.91, 2.21, -5.49
1751166782.43, -0.74, -0.34, 2.20, -5.47
1751166782.46, -0.72, -0.52, 2.19, -5.49
1751166782.49, -1.01, -0.03, 2.19, -5.49
1751166782.52, -0.53, -0.98, 2.18, -5.52
1751166782.54, -0.66, -0.21, 2.17, -5.52
1751166782.57, -0.56, -0.24, 2.16, -5.52
1751166782.60, -1.18, 0.07, 2.16, -5.50
1751166782.62, -0.30, -1.63, 2.20, -5.54
1751166782.65, -1.56, 1.11, 2.18, -5.52
1751166782.68, -0.60, -1.35, 2.18, -5.56
1751166782.71, -1.10, 0.40, 2.17, -5.55
1751166782.74, -0.73, -0.55, 2.17, -5.54
1751166782.76, -0.95, 0.11, 2.16, -5.56
1751166782.79, -1.07, 0.67, 2.15, -5.55
1751166782.82, -0.27, -1.23, 2.17, -5.57
1751166782.84, -1.40, 0.64, 2.17, -5.55
1751166782.87, -0.76, -0.81, 2.17, -5.54
1751166782.90, -0.46, -1.10, 2.24, -5.59
1751166782.93, -1.46, 1.08, 2.23, -5.56
1751166782.95, -0.35, -0.92, 2.23, -5.55
1751166782.98, -1.03, 0.07, 2.23, -5.49
1751166783.01, -0.71, -0.29, 2.23, -5.50
1751166783.03, -0.91, -0.15, 2.22, -5.48
1751166783.06, -0.91, -0.29, 2.21, -5.47
1751166783.09, -0.58, -0.30, 2.23, -5.47
1751166783.12, -0.72, 0.12, 2.22, -5.46
1751166783.15, -0.62, -0.98, 2.22, -5.48
1751166783.17, -0.65, -0.42, 2.21, -5.49
1751166783.20, -1.04, 0.05, 2.22, -5.50
1751166783.23, -0.70, -0.43, 2.22, -5.54
1751166783.25, -0.76, -0.40, 2.23, -5.54
1751166783.28, -1.02, 0.25, 2.21, -5.53
1751166783.31, -1.13, 0.30, 2.21, -5.52
1751166783.34, -0.47, -1.25, 2.20, -5.53
1751166783.36, -1.14, 0.13, 2.19, -5.54
1751166783.39, -0.44, -1.08, 2.19, -5.56
1751166783.42, -1.26, 0.52, 2.20, -5.55
1751166783.45, -0.85, -0.71, 2.18, -5.50
1751166783.47, -0.76, -0.24, 2.19, -5.52
1751166783.50, -0.60, -0.73, 2.21, -5.54
1751166783.53, -0.85, -0.85, 2.22, -5.55
1751166783.56, -0.95, -0.55, 2.21, -5.55
1751166783.58, -1.09, -0.05, 2.21, -5.56
1751166783.61, -0.89, -0.36, 2.21, -5.56
1751166783.64, -0.81, -0.34, 2.22, -5.58
1751166783.67, -1.68, 1.74, 2.20, -5.52
1751166783.69, 0.01, -2.44, 2.22, -5.56
1751166783.72, -1.27, 0.87, 2.22, -5.55
1751166783.75, -0.60, -0.68, 2.23, -5.58
1751166783.78, -0.82, -0.34, 2.23, -5.57
1751166783.80, -0.78, -0.73, 2.22, -5.58
1751166783.83, -1.11, 0.39, 2.21, -5.57
1751166783.86, -1.08, -0.16, 2.21, -5.55
1751166783.89, -0.68, -0.91, 2.22, -5.56
1751166783.92, -0.63, -0.42, 2.23, -5.59
1751166783.94, -0.59, -1.18, 2.22, -5.60
1751166783.97, -1.34, 0.98, 2.21, -5.58
1751166784.00, -0.75, -0.79, 2.21, -5.59
1751166784.03, -0.73, -0.19, 2.22, -5.60
1751166784.05, -1.34, 0.77, 2.20, -5.55
1751166784.08, -0.29, -1.11, 2.22, -5.59
1751166784.11, -1.25, 0.54, 2.21, -5.56
1751166784.14, -0.51, -1.38, 2.19, -5.59
1751166784.16, -0.63, -0.83, 2.19, -5.61
1751166784.19, -1.40, 1.24, 2.19, -5.56
1751166784.22, -0.46, -0.86, 2.19, -5.54
1751166784.24, -0.73, -0.39, 2.20, -5.55
1751166784.27, -0.97, 0.30, 2.20, -5.51
1751166784.30, -0.42, -1.13, 2.20, -5.54
1751166784.33, -1.05, 0.15, 2.19, -5.55
1751166784.35, -0.50, -1.12, 2.18, -5.60
1751166784.38, -1.46, 1.17, 2.16, -5.59
1751166784.41, -0.82, -0.42, 2.16, -5.60
1751166784.43, -0.55, -1.02, 2.18, -5.62
1751166784.46, -0.88, 0.23, 2.19, -5.62
1751166784.49, -1.09, 0.21, 2.17, -5.61
1751166784.52, -0.01, -1.75, 2.21, -5.64
1751166784.54, -1.31, 0.86, 2.19, -5.61
1751166784.57, -0.19, -1.56, 2.20, -5.63
1751166784.60, -1.48, 1.46, 2.20, -5.58
1751166784.63, -0.33, -1.34, 2.22, -5.61
1751166784.65, -1.17, 0.56, 2.19, -5.59
1751166784.68, -0.57, -0.56, 2.18, -5.59
1751166784.71, -0.72, -0.54, 2.18, -5.61
1751166784.74, -0.69, -0.34, 2.20, -5.61
1751166784.77, -0.66, -0.50, 2.20, -5.62
1751166784.79, -1.23, 0.51, 2.17, -5.60
1751166784.82, -0.50, -1.07, 2.18, -5.60
1751166784.85, -1.21, 0.40, 2.17, -5.59
1751166784.88, -0.58, -1.00, 2.16, -5.62
1751166784.91, -1.03, 0.23, 2.15, -5.62
1751166784.93, -0.56, -1.12, 2.18, -5.65
1751166784.96, -0.89, 0.72, 2.16, -5.65
1751166784.99, -0.88, -0.51, 2.16, -5.64
1751166785.02, -0.92, -0.76, 2.20, -5.58
1751166785.04, -0.60, -0.29, 2.16, -5.59
1751166785.07, -0.55, -0.63, 2.18, -5.61
1751166785.10, -0.90, 0.37, 2.20, -5.57
1751166785.13, -0.06, -2.39, 2.22, -5.61
1751166785.16, -1.50, 1.21, 2.22, -5.63
1751166785.18, -0.98, -0.62, 2.19, -5.60
1751166785.21, -0.72, -0.49, 2.17, -5.62
1751166785.24, -0.32, -1.52, 2.17, -5.62
1751166785.27, -1.71, 1.31, 2.14, -5.57
1751166785.30, -0.26, -1.44, 2.17, -5.58
1751166785.32, -1.36, 1.10, 2.15, -5.54
1751166785.35, -0.32, -1.66, 2.16, -5.56
1751166785.38, -1.06, 0.29, 2.15, -5.56
1751166785.40, -1.34, 0.35, 2.12, -5.51
1751166785.43, -0.11, -1.77, 2.16, -5.54
1751166785.46, -0.99, 0.58, 2.14, -5.53
1751166785.49, -0.27, -0.83, 2.15, -5.53
1751166785.51, -0.24, -2.13, 2.17, -5.58
1751166785.54, -1.21, 0.79, 2.16, -5.53
1751166785.57, -0.33, -0.01, 2.19, -5.53
1751166785.60, -2.10, 2.85, 2.15, -5.45
1751166785.63, -0.03, -2.34, 2.17, -5.48
1751166785.65, -1.94, 1.52, 2.14, -5.51
1751166785.68, -0.47, -1.29, 2.14, -5.52
1751166785.71, -0.68, -0.58, 2.18, -5.54
1751166785.74, -1.95, 1.00, 2.15, -5.49
1751166785.77, -0.24, -3.82, 2.16, -5.62
1751166785.80, -2.06, 2.28, 2.11, -5.53
1751166785.82, 0.31, -2.50, 2.13, -5.58
1751166785.85, -1.30, 0.91, 2.13, -5.53
1751166785.88, -0.87, -0.09, 2.13, -5.51
1751166785.91, -0.60, -0.92, 2.14, -5.54
1751166785.94, -0.90, -0.28, 2.13, -5.53
1751166785.96, -1.15, 0.12, 2.13, -5.53
1751166785.99, -0.67, -0.63, 2.12, -5.51
1751166786.02, -1.31, 0.50, 2.13, -5.49
1751166786.05, -0.26, -1.52, 2.14, -5.49
1751166786.08, -1.48, 0.87, 2.16, -5.45
1751166786.11, -0.74, -0.51, 2.16, -5.48
1751166786.13, -0.65, -0.76, 2.16, -5.52
1751166786.16, -1.09, 0.31, 2.17, -5.51
1751166786.19, -0.92, -0.14, 2.17, -5.47
1751166786.22, -0.33, -1.02, 2.19, -5.50
1751166786.24, -1.40, 0.40, 2.19, -5.49
1751166786.27, -0.62, -0.56, 2.21, -5.46
1751166786.30, -1.19, 0.36, 2.19, -5.44
1751166786.33, -0.79, -0.64, 2.19, -5.47
1751166786.36, -1.00, -0.34, 2.18, -5.51
1751166786.39, -0.76, -0.90, 2.18, -5.53
1751166786.42, -0.88, 0.04, 2.19, -5.51
1751166786.45, -1.44, -0.61, 2.20, -5.51
1751166786.48, -0.44, -0.92, 2.21, -5.50
1751166786.51, -0.08, -2.15, 2.23, -5.58
1751166786.54, -2.50, 2.80, 2.20, -5.48
1751166786.56, 0.42, -3.32, 2.22, -5.56
1751166786.59, -1.85, 1.63, 2.20, -5.53
1751166786.62, -0.50, -1.41, 2.20, -5.55
1751166786.65, -1.17, -1.87, 2.20, -5.58
1751166786.68, -0.43, -1.64, 2.21, -5.57
1751166786.71, -1.09, 0.71, 2.22, -5.54
1751166786.73, -1.00, -0.39, 2.20, -5.54
1751166786.77, -0.89, -0.86, 2.21, -5.54
1751166786.80, -0.95, -0.08, 2.24, -5.56
1751166786.82, -0.92, -0.58, 2.25, -5.56
1751166786.85, -1.30, 0.82, 2.22, -5.54
1751166786.88, -0.47, -1.18, 2.23, -5.57
1751166786.90, -0.95, 0.19, 2.23, -5.57
1751166786.93, -1.05, -0.30, 2.21, -5.57
1751166786.96, -0.64, -0.89, 2.23, -5.57
1751166786.99, -0.98, -0.41, 2.22, -5.57
1751166787.01, -0.64, -0.12, 2.23, -5.57
1751166787.04, -0.63, -0.82, 2.25, -5.57
1751166787.07, -1.53, 0.92, 2.22, -5.55
1751166787.10, -0.34, -1.25, 2.24, -5.55
1751166787.12, -1.31, 0.60, 2.22, -5.52
1751166787.15, -0.18, -1.81, 2.22, -5.56
1751166787.18, -1.04, 0.26, 2.22, -5.54
1751166787.21, -1.47, 0.80, 2.20, -5.50
1751166787.23, -0.21, -1.74, 2.21, -5.55
1751166787.26, -1.40, 0.95, 2.20, -5.51
1751166787.29, -0.11, -2.21, 2.20, -5.51
1751166787.31, -1.33, 0.53, 2.20, -5.51
1751166787.34, -0.76, -0.89, 2.21, -5.53
1751166787.37, -0.64, -0.15, 2.24, -5.53
1751166787.40, -0.98, -0.10, 2.21, -5.52
1751166787.42, -0.62, -0.31, 2.22, -5.52
1751166787.45, -1.21, 0.47, 2.21, -5.52
1751166787.48, -1.09, -0.22, 2.20, -5.52
1751166787.51, -0.85, -0.67, 2.20, -5.52
1751166787.53, -0.98, 0.47, 2.21, -5.50
1751166787.56, -0.78, -0.60, 2.20, -5.49
1751166787.59, -0.81, -1.95, 2.23, -5.57
1751166787.61, -0.66, -0.58, 2.21, -5.56
1751166787.64, -1.14, 0.15, 2.19, -5.55
1751166787.67, -1.12, -0.66, 2.18, -5.55
1751166787.69, -1.02, -0.16, 2.18, -5.54
1751166787.72, -0.88, -0.63, 2.17, -5.54
1751166787.75, -1.00, -0.56, 2.17, -5.52
1751166787.78, -1.16, 0.43, 2.18, -5.50
1751166787.81, -0.58, -0.46, 2.17, -5.49
1751166787.84, -0.77, -0.54, 2.19, -5.48
1751166787.86, -0.91, 1.94, 2.18, -5.44
1751166787.89, -0.53, -0.73, 2.19, -5.46
1751166787.92, -1.44, 0.73, 2.18, -5.43
1751166787.95, -0.56, -1.01, 2.18, -5.45
1751166787.97, -1.34, 0.44, 2.16, -5.43
1751166788.00, -0.58, -0.76, 2.16, -5.43
1751166788.03, -0.84, -0.21, 2.17, -5.42
1751166788.06, -0.46, -0.92, 2.19, -5.45
1751166788.08, -1.29, 0.53, 2.20, -5.44
1751166788.11, -0.48, -1.41, 2.21, -5.46
